age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
23,admin.,single,high.school,yes,no,cellular,jul,mon,34,3,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,no
43,admin.,married,high.school,yes,no,cellular,jun,mon,153,1,6,0,failure,-2.9,92.963,-40.8,1.266,5076.2,no
63,retired,married,professional.course,yes,no,cellular,may,mon,492,1,6,0,failure,-1.8,93.876,-40,0.685,5008.7,no
37,technician,single,high.school,yes,no,telephone,may,thu,54,2,6,0,failure,1.1,93.994,-36.4,4.86,5191,no
32,admin.,single,university.degree,yes,no,cellular,nov,fri,59,1,6,0,failure,-0.1,93.2,-42,4.021,5195.8,no
44,admin.,married,university.degree,yes,no,telephone,jun,thu,351,1,6,0,failure,1.4,94.465,-41.8,4.958,5228.1,no
43,blue-collar,married,basic.4y,yes,no,cellular,apr,mon,268,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
32,blue-collar,married,basic.9y,yes,no,telephone,may,fri,184,1,6,0,failure,1.1,93.994,-36.4,4.859,5191,no
36,blue-collar,married,basic.9y,yes,no,telephone,may,wed,588,2,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
42,blue-collar,married,basic.9y,no,no,telephone,jun,tue,235,3,6,0,failure,1.4,94.465,-41.8,4.864,5228.1,no
44,admin.,married,basic.9y,yes,no,cellular,may,fri,133,1,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,no
33,admin.,single,university.degree,yes,no,cellular,nov,thu,73,1,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
34,student,single,university.degree,yes,no,cellular,nov,thu,180,1,6,2,failure,-1.1,94.767,-50.8,1.031,4963.6,no
33,technician,single,professional.course,yes,no,cellular,sep,fri,246,9,6,2,failure,-1.1,94.199,-37.5,0.879,4963.6,no
36,entrepreneur,married,university.degree,yes,no,telephone,may,mon,59,4,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
30,technician,single,university.degree,yes,no,cellular,may,thu,722,1,6,0,failure,-1.8,92.893,-46.2,1.327,5099.1,no
58,services,married,high.school,no,no,cellular,jul,fri,134,1,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
28,admin.,married,university.degree,no,no,cellular,may,tue,72,3,6,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
33,technician,married,university.degree,yes,no,telephone,may,thu,755,3,6,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
29,technician,married,university.degree,no,yes,telephone,may,thu,194,2,6,0,failure,1.1,93.994,-36.4,4.86,5191,no
29,services,married,university.degree,yes,yes,cellular,jul,wed,268,2,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,no
32,admin.,single,university.degree,no,no,cellular,aug,mon,515,3,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
46,technician,divorced,university.degree,yes,no,cellular,jul,thu,223,2,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
38,blue-collar,married,high.school,no,no,cellular,jul,tue,165,1,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
51,blue-collar,married,basic.4y,yes,no,cellular,aug,fri,586,1,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,no
28,services,single,high.school,yes,no,telephone,may,mon,318,1,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
45,technician,single,professional.course,no,no,telephone,jun,mon,180,1,6,0,failure,1.4,94.465,-41.8,4.865,5228.1,no
52,management,married,university.degree,no,no,cellular,may,fri,698,5,6,1,failure,-1.8,93.876,-40,0.684,5008.7,no
32,technician,married,professional.course,no,no,telephone,jun,mon,171,2,6,0,failure,1.4,94.465,-41.8,4.96,5228.1,no
54,admin.,married,high.school,no,no,cellular,jun,fri,455,3,6,0,failure,-2.9,92.963,-40.8,1.268,5076.2,no
33,admin.,married,university.degree,no,no,cellular,nov,thu,489,2,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
54,technician,married,professional.course,no,no,cellular,aug,tue,213,1,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
28,services,married,university.degree,no,no,telephone,jun,mon,220,1,6,0,failure,1.4,94.465,-41.8,4.96,5228.1,no
34,blue-collar,married,basic.6y,no,yes,cellular,may,wed,281,1,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,no
54,technician,married,high.school,yes,no,cellular,nov,fri,82,1,6,1,failure,-0.1,93.2,-42,4.021,5195.8,no
44,admin.,married,basic.6y,no,no,cellular,jul,wed,212,3,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
31,management,married,university.degree,no,no,telephone,jun,fri,101,3,6,0,failure,1.4,94.465,-41.8,4.959,5228.1,no
55,technician,married,basic.4y,no,yes,telephone,may,tue,259,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
41,housemaid,divorced,high.school,yes,yes,cellular,jul,tue,185,5,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
41,admin.,married,high.school,yes,yes,telephone,may,thu,223,2,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
41,housemaid,married,basic.4y,yes,no,telephone,aug,fri,116,1,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
49,blue-collar,married,basic.4y,yes,no,cellular,aug,mon,315,1,6,0,failure,1.4,93.444,-36.1,4.97,5228.1,no
36,admin.,married,university.degree,yes,no,cellular,aug,mon,56,2,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
49,self-employed,married,professional.course,no,no,cellular,aug,tue,432,9,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
32,admin.,single,university.degree,yes,no,telephone,jun,tue,1162,2,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
39,entrepreneur,married,university.degree,yes,no,cellular,nov,thu,260,1,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
27,admin.,single,university.degree,yes,no,cellular,jun,wed,121,3,6,0,failure,-1.7,94.055,-39.8,0.767,4991.6,no
29,admin.,married,high.school,yes,no,cellular,may,tue,57,1,6,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
28,blue-collar,married,basic.4y,yes,no,cellular,jul,thu,44,3,6,0,failure,1.4,93.918,-42.7,4.968,5228.1,no
37,housemaid,married,high.school,no,yes,cellular,aug,thu,534,2,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,no
45,unemployed,married,university.degree,no,no,telephone,may,fri,191,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
43,blue-collar,married,basic.4y,no,yes,telephone,may,mon,18,1,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
48,management,married,university.degree,yes,no,telephone,jun,thu,298,3,6,0,failure,1.4,94.465,-41.8,4.958,5228.1,no
41,self-employed,single,university.degree,yes,no,telephone,may,wed,318,2,6,0,failure,1.1,93.994,-36.4,4.859,5191,no
45,self-employed,divorced,university.degree,yes,no,cellular,jul,mon,168,4,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
43,services,married,high.school,no,no,telephone,may,thu,130,3,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
33,blue-collar,married,basic.9y,yes,no,cellular,nov,tue,111,1,6,1,failure,-0.1,93.2,-42,4.153,5195.8,no
33,admin.,married,university.degree,no,no,cellular,aug,fri,127,5,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
30,management,married,university.degree,no,no,cellular,aug,thu,56,4,6,0,failure,1.4,93.444,-36.1,4.962,5228.1,no
32,unemployed,married,university.degree,yes,no,cellular,aug,tue,33,4,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,no
36,blue-collar,single,professional.course,yes,yes,telephone,apr,mon,73,3,6,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
32,blue-collar,married,basic.9y,no,no,cellular,may,mon,206,2,6,0,failure,-1.8,92.893,-46.2,1.299,5099.1,no
45,management,married,university.degree,no,no,cellular,jul,wed,225,2,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,no
42,blue-collar,single,high.school,yes,no,cellular,jul,mon,55,5,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,no
27,blue-collar,single,basic.9y,yes,no,telephone,may,wed,185,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
26,management,single,university.degree,yes,no,cellular,jul,tue,154,1,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
33,admin.,divorced,high.school,yes,no,cellular,jul,wed,57,17,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
37,admin.,married,high.school,no,no,telephone,may,mon,42,1,6,0,failure,-1.8,92.893,-46.2,1.299,5099.1,no
42,blue-collar,married,basic.6y,no,no,cellular,jul,mon,243,3,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
38,blue-collar,married,basic.6y,yes,no,telephone,may,wed,131,3,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
50,admin.,divorced,basic.9y,no,no,cellular,jul,fri,452,2,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
50,blue-collar,married,basic.9y,yes,no,telephone,jun,fri,343,2,6,0,failure,1.4,94.465,-41.8,4.959,5228.1,no
27,services,single,high.school,no,no,cellular,jul,thu,129,2,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
27,blue-collar,married,basic.4y,yes,no,cellular,may,tue,259,1,6,0,failure,-1.8,92.893,-46.2,1.291,5099.1,no
38,services,married,high.school,yes,no,telephone,may,thu,896,1,6,0,failure,1.1,93.994,-36.4,4.86,5191,no
31,admin.,single,high.school,no,no,cellular,jun,fri,39,3,6,0,failure,-2.9,92.963,-40.8,1.268,5076.2,no
21,admin.,single,university.degree,yes,no,cellular,aug,mon,89,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
44,admin.,single,high.school,no,no,telephone,jun,wed,295,1,6,0,failure,1.4,94.465,-41.8,4.962,5228.1,no
25,blue-collar,single,basic.4y,yes,no,telephone,may,fri,247,1,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
54,retired,married,university.degree,no,no,telephone,jun,mon,26,3,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
34,services,married,professional.course,yes,no,cellular,may,mon,72,5,6,0,failure,-1.8,92.893,-46.2,1.354,5099.1,no
32,blue-collar,married,basic.4y,yes,no,telephone,may,fri,469,2,6,0,failure,1.1,93.994,-36.4,4.859,5191,no
54,housemaid,married,basic.4y,no,no,cellular,jul,tue,164,4,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
50,technician,divorced,university.degree,yes,no,telephone,nov,fri,49,1,6,0,failure,-0.1,93.2,-42,4.021,5195.8,no
34,unemployed,married,basic.9y,no,no,cellular,may,mon,123,2,6,0,failure,-1.8,92.893,-46.2,1.299,5099.1,no
47,services,divorced,high.school,no,no,telephone,may,mon,143,1,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
42,admin.,divorced,university.degree,no,no,cellular,jul,tue,94,1,6,0,failure,-2.9,92.469,-33.6,1.044,5076.2,no
34,technician,single,professional.course,no,no,telephone,may,fri,384,2,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
55,entrepreneur,married,professional.course,yes,no,cellular,may,tue,56,2,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
36,technician,married,professional.course,no,no,cellular,aug,wed,94,1,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,no
59,retired,divorced,basic.4y,no,yes,telephone,jun,fri,13,3,6,0,failure,1.4,94.465,-41.8,4.959,5228.1,no
43,services,single,university.degree,yes,no,cellular,apr,mon,178,4,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
43,management,married,university.degree,yes,no,cellular,nov,tue,51,4,6,0,failure,-0.1,93.2,-42,4.153,5195.8,no
31,technician,single,professional.course,no,no,cellular,aug,wed,218,4,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,no
44,blue-collar,married,basic.4y,yes,no,cellular,aug,tue,294,3,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
41,admin.,divorced,university.degree,no,no,cellular,aug,mon,115,4,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
28,services,single,basic.9y,no,no,telephone,may,fri,646,1,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
28,blue-collar,married,basic.4y,no,no,telephone,may,thu,932,3,6,0,failure,1.1,93.994,-36.4,4.86,5191,no
37,services,single,high.school,no,yes,cellular,jul,tue,96,2,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
51,admin.,married,university.degree,yes,no,cellular,nov,fri,358,3,6,0,failure,-0.1,93.2,-42,4.021,5195.8,no
59,retired,married,high.school,yes,no,cellular,aug,tue,85,1,6,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
42,admin.,married,professional.course,yes,yes,cellular,may,mon,172,2,6,0,failure,-1.8,92.893,-46.2,1.354,5099.1,no
40,services,married,basic.9y,yes,no,cellular,jul,thu,158,1,6,0,failure,1.4,93.918,-42.7,4.958,5228.1,no
46,technician,married,professional.course,yes,no,telephone,nov,tue,103,2,6,0,failure,-0.1,93.2,-42,4.153,5195.8,no
42,technician,married,university.degree,yes,no,cellular,aug,mon,147,1,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
36,unemployed,married,university.degree,no,no,cellular,jul,thu,616,2,6,0,failure,1.4,93.918,-42.7,4.968,5228.1,no
47,services,married,high.school,yes,no,telephone,may,mon,147,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
35,technician,married,university.degree,yes,no,cellular,aug,mon,176,2,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
42,admin.,single,university.degree,yes,no,telephone,jun,wed,34,2,6,0,failure,-2.9,92.963,-40.8,1.26,5076.2,no
36,technician,married,high.school,yes,no,cellular,aug,wed,231,1,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,no
57,retired,married,basic.4y,yes,no,cellular,aug,thu,92,1,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,no
56,services,divorced,university.degree,no,no,cellular,jul,tue,221,3,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
43,blue-collar,married,basic.4y,yes,no,telephone,may,thu,609,2,6,0,failure,1.1,93.994,-36.4,4.86,5191,no
30,technician,married,professional.course,yes,no,telephone,nov,wed,6,1,6,0,failure,-0.1,93.2,-42,4.663,5195.8,no
38,blue-collar,married,basic.9y,no,yes,cellular,apr,mon,276,2,6,0,failure,-1.8,93.075,-47.1,1.466,5099.1,no
46,admin.,married,university.degree,no,no,telephone,jul,tue,53,6,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
49,blue-collar,married,basic.4y,yes,no,telephone,may,tue,47,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
34,management,married,university.degree,no,no,telephone,jun,mon,84,3,6,0,failure,1.4,94.465,-41.8,4.96,5228.1,no
51,technician,married,professional.course,yes,no,cellular,apr,thu,115,1,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,no
43,entrepreneur,married,basic.4y,yes,no,telephone,may,tue,147,3,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
31,blue-collar,married,professional.course,no,no,cellular,jul,fri,109,2,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
49,self-employed,divorced,university.degree,yes,no,cellular,apr,fri,74,1,6,1,failure,-1.8,93.075,-47.1,1.479,5099.1,no
29,technician,single,university.degree,no,yes,telephone,jul,wed,203,2,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
45,admin.,married,high.school,yes,no,cellular,oct,wed,1092,1,6,0,failure,-3.4,92.431,-26.9,0.724,5017.5,no
47,technician,single,university.degree,no,no,cellular,apr,fri,115,2,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
43,management,married,professional.course,yes,no,cellular,nov,tue,99,1,6,0,failure,-0.1,93.2,-42,4.153,5195.8,no
24,services,single,high.school,no,no,telephone,may,tue,119,3,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
46,blue-collar,single,basic.4y,yes,no,telephone,jul,wed,558,6,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,no
56,admin.,married,university.degree,yes,no,cellular,aug,fri,157,4,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,no
33,blue-collar,married,basic.4y,yes,no,telephone,oct,mon,99,3,3,1,success,-3.4,92.431,-26.9,0.743,5017.5,no
41,blue-collar,married,basic.4y,no,no,telephone,may,fri,43,2,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
46,blue-collar,married,basic.4y,yes,no,cellular,aug,wed,269,3,6,0,failure,1.4,93.444,-36.1,4.967,5228.1,no
28,blue-collar,divorced,high.school,yes,yes,cellular,jul,tue,214,1,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
48,blue-collar,married,basic.4y,yes,no,telephone,may,wed,211,1,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
37,admin.,married,university.degree,no,yes,cellular,jul,thu,175,3,6,0,failure,1.4,93.918,-42.7,4.968,5228.1,no
34,unemployed,single,university.degree,no,no,cellular,aug,wed,484,1,6,0,failure,-2.9,92.201,-31.4,0.854,5076.2,no
58,housemaid,married,basic.4y,yes,no,cellular,jul,wed,638,3,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
29,technician,married,professional.course,no,no,telephone,may,wed,125,2,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
48,services,married,high.school,yes,no,cellular,aug,wed,132,1,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,no
43,admin.,married,university.degree,yes,no,cellular,aug,fri,209,3,6,0,failure,1.4,93.444,-36.1,4.966,5228.1,no
44,blue-collar,married,basic.4y,no,no,cellular,may,fri,82,2,6,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
37,blue-collar,married,professional.course,yes,no,telephone,may,wed,94,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
38,blue-collar,married,basic.4y,yes,no,cellular,nov,mon,64,1,6,0,failure,-0.1,93.2,-42,4.191,5195.8,no
34,admin.,single,high.school,yes,no,cellular,nov,mon,725,2,8,2,failure,-3.4,92.649,-30.1,0.722,5017.5,no
46,technician,single,basic.9y,yes,no,cellular,apr,thu,168,1,6,0,failure,-1.8,93.075,-47.1,1.435,5099.1,no
48,retired,married,basic.4y,no,no,cellular,jul,tue,32,4,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
35,admin.,single,high.school,no,no,cellular,may,wed,236,3,6,0,failure,-1.8,92.893,-46.2,1.27,5099.1,no
32,admin.,single,university.degree,no,no,cellular,nov,tue,36,1,6,0,failure,-0.1,93.2,-42,4.153,5195.8,no
52,technician,married,professional.course,yes,no,cellular,aug,thu,88,3,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,no
35,services,single,high.school,yes,no,cellular,may,wed,185,2,6,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
59,retired,married,basic.4y,yes,no,telephone,aug,fri,162,1,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
27,blue-collar,married,basic.9y,yes,no,cellular,may,tue,631,1,11,1,success,-1.8,92.893,-46.2,1.291,5099.1,no
44,management,married,professional.course,yes,no,cellular,apr,fri,345,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
52,self-employed,single,professional.course,no,yes,cellular,nov,thu,139,1,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
41,technician,married,university.degree,yes,no,cellular,aug,tue,27,3,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,no
28,admin.,single,high.school,yes,no,cellular,mar,fri,102,1,6,0,failure,-1.8,92.843,-50,1.531,5099.1,no
60,retired,married,basic.6y,yes,yes,telephone,apr,mon,384,5,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29,admin.,divorced,university.degree,yes,no,cellular,may,thu,241,2,6,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
45,technician,married,professional.course,yes,no,cellular,nov,fri,76,1,6,0,failure,-0.1,93.2,-42,4.021,5195.8,no
32,management,single,university.degree,yes,no,telephone,jun,thu,12,3,6,0,failure,1.4,94.465,-41.8,4.958,5228.1,no
36,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,80,3,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
45,blue-collar,single,high.school,yes,no,cellular,may,mon,29,6,6,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
28,student,single,university.degree,yes,no,cellular,may,thu,42,2,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
57,retired,married,basic.6y,no,no,cellular,may,tue,148,4,6,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
45,admin.,divorced,university.degree,yes,no,telephone,jun,tue,205,1,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
33,admin.,married,university.degree,no,yes,telephone,jun,mon,77,1,6,0,failure,1.4,94.465,-41.8,4.96,5228.1,no
43,services,married,high.school,no,no,telephone,may,tue,202,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
47,blue-collar,married,basic.9y,no,no,telephone,may,tue,285,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
45,technician,single,university.degree,no,no,cellular,aug,thu,545,3,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
60,technician,married,university.degree,yes,no,telephone,mar,mon,10,1,6,0,failure,-1.8,93.369,-34.8,0.655,5008.7,no
31,technician,single,basic.9y,no,no,telephone,may,fri,191,2,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
34,admin.,married,university.degree,no,no,cellular,may,wed,329,1,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,no
43,blue-collar,married,basic.4y,no,no,telephone,may,wed,296,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
30,technician,married,university.degree,no,yes,cellular,nov,thu,180,1,6,1,failure,-0.1,93.2,-42,4.076,5195.8,no
29,technician,married,professional.course,no,yes,cellular,aug,fri,370,2,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
49,blue-collar,married,basic.4y,yes,no,telephone,may,fri,299,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
34,admin.,single,high.school,no,no,cellular,may,fri,15,9,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,no
23,blue-collar,single,high.school,no,no,cellular,jul,wed,251,1,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,no
36,blue-collar,married,basic.9y,no,no,cellular,jul,mon,63,1,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
41,services,married,professional.course,no,yes,cellular,nov,thu,217,3,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
24,housemaid,married,basic.9y,no,no,cellular,may,wed,45,4,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,no
23,services,single,high.school,yes,yes,cellular,jul,mon,129,2,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,no
45,blue-collar,married,basic.4y,yes,no,telephone,may,mon,170,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
32,management,married,university.degree,no,no,cellular,aug,wed,500,1,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,no
53,services,married,high.school,no,no,telephone,jun,tue,76,8,6,0,failure,1.4,94.465,-41.8,4.864,5228.1,no
60,retired,married,high.school,no,no,telephone,may,wed,278,2,6,0,failure,1.1,93.994,-36.4,4.859,5191,no
51,unemployed,married,professional.course,no,no,telephone,may,tue,171,3,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
33,admin.,single,high.school,yes,no,telephone,apr,mon,58,5,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
28,admin.,married,university.degree,yes,no,cellular,aug,wed,75,1,6,1,failure,-2.9,92.201,-31.4,0.834,5076.2,no
39,entrepreneur,married,high.school,no,no,cellular,nov,thu,150,1,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
45,technician,married,high.school,yes,no,telephone,may,tue,168,3,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
